sample_id,image_id,part_group_id,object_group_id,image_path,part_family,part_category,text_category,text_family,description,label,source
v4_shift_knob_train_0083_c4278b11eb6f569a_match_01,v4_shift_knob_train_0083_c4278b11eb6f569a,sha256_c4278b11eb6f569a7d51f7cb016745290b9f8b2291acb098b6defc5035d8f320,sha256_c4278b11eb6f569a7d51f7cb016745290b9f8b2291acb098b6defc5035d8f320,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0083_c4278b11eb6f569a.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0198_c5e1b2be491ab0bb_match_01,v4_shift_knob_train_0198_c5e1b2be491ab0bb,sha256_c5e1b2be491ab0bbac698393065624022b6d7e075caa0989434a07612acfba48,sha256_c5e1b2be491ab0bbac698393065624022b6d7e075caa0989434a07612acfba48,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0198_c5e1b2be491ab0bb.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0099_c8070bcef5a06b45_match_01,v4_shift_knob_train_0099_c8070bcef5a06b45,sha256_c8070bcef5a06b45bb1669415b129b16b119b115b3b42f8d4f155eb952b3fbaa,sha256_c8070bcef5a06b45bb1669415b129b16b119b115b3b42f8d4f155eb952b3fbaa,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0099_c8070bcef5a06b45.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0111_c8a329a6e491e773_match_01,v4_shift_knob_train_0111_c8a329a6e491e773,sha256_c8a329a6e491e7735b21288b67b8291464da7ebd239edb781a418c4939427c99,sha256_c8a329a6e491e7735b21288b67b8291464da7ebd239edb781a418c4939427c99,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0111_c8a329a6e491e773.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0087_c9649441f7ea5bea_match_01,v4_shift_knob_train_0087_c9649441f7ea5bea,sha256_c9649441f7ea5bea03c571c485230b49d2fc7b069bdbe764b92cab840795d29b,sha256_c9649441f7ea5bea03c571c485230b49d2fc7b069bdbe764b92cab840795d29b,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0087_c9649441f7ea5bea.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0156_ca0b45d8f66ca7ae_match_01,v4_shift_knob_train_0156_ca0b45d8f66ca7ae,sha256_ca0b45d8f66ca7aec33f70c6af61aa0adc5d87f30db48678d0a68101cc68446d,sha256_ca0b45d8f66ca7aec33f70c6af61aa0adc5d87f30db48678d0a68101cc68446d,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0156_ca0b45d8f66ca7ae.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0169_ccd21b652c511d2e_match_01,v4_shift_knob_train_0169_ccd21b652c511d2e,sha256_ccd21b652c511d2e0dbe03a5dc9f32caf681a01dcb199d2f0e505dc03c00b0e1,sha256_ccd21b652c511d2e0dbe03a5dc9f32caf681a01dcb199d2f0e505dc03c00b0e1,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0169_ccd21b652c511d2e.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0121_ce50a21229bef64e_match_01,v4_shift_knob_train_0121_ce50a21229bef64e,sha256_ce50a21229bef64e350abb295dd4da48adec4aaac4b31f1ba72a165a657c2f33,sha256_ce50a21229bef64e350abb295dd4da48adec4aaac4b31f1ba72a165a657c2f33,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0121_ce50a21229bef64e.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0174_cf453464ca7ebb30_match_01,v4_shift_knob_train_0174_cf453464ca7ebb30,sha256_cf453464ca7ebb30a4d5291402e7b3586687994d4fd22800407322aeefeec0a1,sha256_cf453464ca7ebb30a4d5291402e7b3586687994d4fd22800407322aeefeec0a1,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0174_cf453464ca7ebb30.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0185_d0a81ad5f9a651e8_match_01,v4_shift_knob_train_0185_d0a81ad5f9a651e8,sha256_d0a81ad5f9a651e864a9d51c4dfbb503019ed3022733a35a267e1c5d02eac552,sha256_d0a81ad5f9a651e864a9d51c4dfbb503019ed3022733a35a267e1c5d02eac552,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0185_d0a81ad5f9a651e8.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0173_d119a291080af65c_match_01,v4_shift_knob_train_0173_d119a291080af65c,sha256_d119a291080af65c219d2baac097604f26ba6ba014f5be02f479f9e5b672cf4c,sha256_d119a291080af65c219d2baac097604f26ba6ba014f5be02f479f9e5b672cf4c,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0173_d119a291080af65c.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0088_d3119836625253d5_match_01,v4_shift_knob_train_0088_d3119836625253d5,sha256_d3119836625253d51c64f6b303103e1b5478396f8fdea03e96d374027ae10e35,sha256_d3119836625253d51c64f6b303103e1b5478396f8fdea03e96d374027ae10e35,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0088_d3119836625253d5.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0141_d33d5d654982d8a8_match_01,v4_shift_knob_train_0141_d33d5d654982d8a8,sha256_d33d5d654982d8a8e801ddd8d292263c45ba9a17582bf458b093571ca02b182d,sha256_d33d5d654982d8a8e801ddd8d292263c45ba9a17582bf458b093571ca02b182d,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0141_d33d5d654982d8a8.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0127_d38022ba1d14b904_match_01,v4_shift_knob_train_0127_d38022ba1d14b904,sha256_d38022ba1d14b90456c54c4dcbaba11de6c17194491448871bdc9deed2df2a74,sha256_d38022ba1d14b90456c54c4dcbaba11de6c17194491448871bdc9deed2df2a74,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0127_d38022ba1d14b904.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0078_d39f7152db7a9133_match_01,v4_shift_knob_train_0078_d39f7152db7a9133,sha256_d39f7152db7a913320fafe8d0c970804217ad4697b8a3dca42c859f2b21307d4,sha256_d39f7152db7a913320fafe8d0c970804217ad4697b8a3dca42c859f2b21307d4,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0078_d39f7152db7a9133.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0117_dbc8153a4f169d0b_match_01,v4_shift_knob_train_0117_dbc8153a4f169d0b,sha256_dbc8153a4f169d0b88aa4fd22a22cea1f8807c92bc42dcc33c1ad54b6f08e02e,sha256_dbc8153a4f169d0b88aa4fd22a22cea1f8807c92bc42dcc33c1ad54b6f08e02e,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0117_dbc8153a4f169d0b.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0166_dcd13f0fe35689f5_match_01,v4_shift_knob_train_0166_dcd13f0fe35689f5,sha256_dcd13f0fe35689f587aa0ae425bba6e1856e1b8931f1cb590720a5b40f360ad1,sha256_dcd13f0fe35689f587aa0ae425bba6e1856e1b8931f1cb590720a5b40f360ad1,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0166_dcd13f0fe35689f5.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0142_dfe8e58df890ab3d_match_01,v4_shift_knob_train_0142_dfe8e58df890ab3d,sha256_dfe8e58df890ab3d9a0488b7d412f53340a8af4aae10229f716c6b34fb2c18e8,sha256_dfe8e58df890ab3d9a0488b7d412f53340a8af4aae10229f716c6b34fb2c18e8,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0142_dfe8e58df890ab3d.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0133_e16b92ae5d7fdcd7_match_01,v4_shift_knob_train_0133_e16b92ae5d7fdcd7,sha256_e16b92ae5d7fdcd7b005e973a9d63988a11d438cb303a4c7cfb8b1d8bcb5a53a,sha256_e16b92ae5d7fdcd7b005e973a9d63988a11d438cb303a4c7cfb8b1d8bcb5a53a,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0133_e16b92ae5d7fdcd7.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0112_e4919a88ea41851f_match_01,v4_shift_knob_train_0112_e4919a88ea41851f,sha256_e4919a88ea41851f7f9a411e374152f2a4fb5230bf22c91f08448e118757fe5f,sha256_e4919a88ea41851f7f9a411e374152f2a4fb5230bf22c91f08448e118757fe5f,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0112_e4919a88ea41851f.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0140_e58f6bc6cbdfbf5f_match_01,v4_shift_knob_train_0140_e58f6bc6cbdfbf5f,sha256_e58f6bc6cbdfbf5fc0d52e9ea2d09ae48b5dc18de9096961396ba5ec431ce68d,sha256_e58f6bc6cbdfbf5fc0d52e9ea2d09ae48b5dc18de9096961396ba5ec431ce68d,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0140_e58f6bc6cbdfbf5f.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0182_ee8ad5de1d7d0c77_match_01,v4_shift_knob_train_0182_ee8ad5de1d7d0c77,sha256_ee8ad5de1d7d0c776f2a81931a73092e1fac955e23ab35eace682ce89f953623,sha256_ee8ad5de1d7d0c776f2a81931a73092e1fac955e23ab35eace682ce89f953623,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0182_ee8ad5de1d7d0c77.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0168_f24e0fdef4c5fc23_match_01,v4_shift_knob_train_0168_f24e0fdef4c5fc23,sha256_f24e0fdef4c5fc2350435dab84202a61baa4eb226717c73009c66792aafd46ae,sha256_f24e0fdef4c5fc2350435dab84202a61baa4eb226717c73009c66792aafd46ae,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0168_f24e0fdef4c5fc23.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0129_f4b78549866a8c66_match_01,v4_shift_knob_train_0129_f4b78549866a8c66,sha256_f4b78549866a8c66cf321c6f557e1898f0b5db56890c92219d36284bf93de3d0,sha256_f4b78549866a8c66cf321c6f557e1898f0b5db56890c92219d36284bf93de3d0,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0129_f4b78549866a8c66.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0158_f5f4480cd7d52ebb_match_01,v4_shift_knob_train_0158_f5f4480cd7d52ebb,sha256_f5f4480cd7d52ebb25720e9bd4c99eb2099d3a073e03ba9a221b9bcdc42d5e00,sha256_f5f4480cd7d52ebb25720e9bd4c99eb2099d3a073e03ba9a221b9bcdc42d5e00,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0158_f5f4480cd7d52ebb.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0116_f71e2fa4927df90b_match_01,v4_shift_knob_train_0116_f71e2fa4927df90b,sha256_f71e2fa4927df90bc2bc4b36e86f0fc22bf975e1cd28d99422bfa7c7f78bb1b3,sha256_f71e2fa4927df90bc2bc4b36e86f0fc22bf975e1cd28d99422bfa7c7f78bb1b3,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0116_f71e2fa4927df90b.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0195_f7312c595b34e637_match_01,v4_shift_knob_train_0195_f7312c595b34e637,sha256_f7312c595b34e6372c599067fbf7a3cae21a317503a4b0615d4527285df1b8dd,sha256_f7312c595b34e6372c599067fbf7a3cae21a317503a4b0615d4527285df1b8dd,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0195_f7312c595b34e637.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0136_f77d953cd8cb5977_match_01,v4_shift_knob_train_0136_f77d953cd8cb5977,sha256_f77d953cd8cb5977d8cbbe8a46ae416ed3636a8e4b19cdee8c28e54bce61ad98,sha256_f77d953cd8cb5977d8cbbe8a46ae416ed3636a8e4b19cdee8c28e54bce61ad98,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0136_f77d953cd8cb5977.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0126_f9116f57d5ba6b74_match_01,v4_shift_knob_train_0126_f9116f57d5ba6b74,sha256_f9116f57d5ba6b74ca9e630dcf0292e54971d9f42ce4729c65781a7766f3cd70,sha256_f9116f57d5ba6b74ca9e630dcf0292e54971d9f42ce4729c65781a7766f3cd70,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0126_f9116f57d5ba6b74.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0062_fc14d0071fbd6212_match_01,v4_shift_knob_train_0062_fc14d0071fbd6212,sha256_fc14d0071fbd621258fc1eba2576cbbb1f750c0df1217f1fc145c593dd70ca21,sha256_fc14d0071fbd621258fc1eba2576cbbb1f750c0df1217f1fc145c593dd70ca21,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0062_fc14d0071fbd6212.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0093_0409ebc18c80ee06_match_02,v4_shift_knob_train_0093_0409ebc18c80ee06,sha256_0409ebc18c80ee06109147c075eb9ab8c1fd8959d1ef8ab336509cc1768dfc92,sha256_0409ebc18c80ee06109147c075eb9ab8c1fd8959d1ef8ab336509cc1768dfc92,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0093_0409ebc18c80ee06.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0164_0570c6a845fe0339_match_02,v4_shift_knob_train_0164_0570c6a845fe0339,sha256_0570c6a845fe0339380899c00bd57e7bbf2a810d5e4731e8428739eeaff48045,sha256_0570c6a845fe0339380899c00bd57e7bbf2a810d5e4731e8428739eeaff48045,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0164_0570c6a845fe0339.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0186_0e405cf0b719e1b3_match_02,v4_shift_knob_train_0186_0e405cf0b719e1b3,sha256_0e405cf0b719e1b3beab2002d22e82586ad24a6e2f2bd5339154a75e978c80cf,sha256_0e405cf0b719e1b3beab2002d22e82586ad24a6e2f2bd5339154a75e978c80cf,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0186_0e405cf0b719e1b3.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0066_108c8201082eac5b_match_02,v4_shift_knob_train_0066_108c8201082eac5b,sha256_108c8201082eac5b74f7b774f9841c36f3fbd82bdd4c8f6505e0bdc48591ae68,sha256_108c8201082eac5b74f7b774f9841c36f3fbd82bdd4c8f6505e0bdc48591ae68,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0066_108c8201082eac5b.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0145_165df545080609b2_match_02,v4_shift_knob_train_0145_165df545080609b2,sha256_165df545080609b23861ed4a61de49362408d054da505a62799f1b2e933531eb,sha256_165df545080609b23861ed4a61de49362408d054da505a62799f1b2e933531eb,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0145_165df545080609b2.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0076_18206025653bc96c_match_02,v4_shift_knob_train_0076_18206025653bc96c,sha256_18206025653bc96c3c33850d20308af6677b9e2559c020cf2f1f593ed7c511e0,sha256_18206025653bc96c3c33850d20308af6677b9e2559c020cf2f1f593ed7c511e0,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0076_18206025653bc96c.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0167_19dc8b5b96e81d16_match_02,v4_shift_knob_train_0167_19dc8b5b96e81d16,sha256_19dc8b5b96e81d1690b4e5998f70d9968b5b4154f6bcd8df2caee4a19c8b2803,sha256_19dc8b5b96e81d1690b4e5998f70d9968b5b4154f6bcd8df2caee4a19c8b2803,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0167_19dc8b5b96e81d16.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0061_1a49b73da2b6aab3_match_02,v4_shift_knob_train_0061_1a49b73da2b6aab3,sha256_1a49b73da2b6aab38ad704828e290f8230402fceb4b8ff3c9a241a470d1fdcf1,sha256_1a49b73da2b6aab38ad704828e290f8230402fceb4b8ff3c9a241a470d1fdcf1,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0061_1a49b73da2b6aab3.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0189_1a720fe8fdb8ba9e_match_02,v4_shift_knob_train_0189_1a720fe8fdb8ba9e,sha256_1a720fe8fdb8ba9e5854746c41cc5e7c4e1a291728818faa92342185beff94a5,sha256_1a720fe8fdb8ba9e5854746c41cc5e7c4e1a291728818faa92342185beff94a5,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0189_1a720fe8fdb8ba9e.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0153_1a895def6daa160c_match_02,v4_shift_knob_train_0153_1a895def6daa160c,sha256_1a895def6daa160c9e8c444f5667d851ab3b71f13fedbf3ed08e84ace7d7f2e9,sha256_1a895def6daa160c9e8c444f5667d851ab3b71f13fedbf3ed08e84ace7d7f2e9,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0153_1a895def6daa160c.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0104_1fdfb67dca4b1f73_match_02,v4_shift_knob_train_0104_1fdfb67dca4b1f73,sha256_1fdfb67dca4b1f7339c0249309931096ee9ca3ab56dfa539c2275d8e14e309e9,sha256_1fdfb67dca4b1f7339c0249309931096ee9ca3ab56dfa539c2275d8e14e309e9,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0104_1fdfb67dca4b1f73.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0183_209d8acaa3d0b1a4_match_02,v4_shift_knob_train_0183_209d8acaa3d0b1a4,sha256_209d8acaa3d0b1a4bef58d7f0270cd32f13edbbaccf33ecba31ccddeba64e15c,sha256_209d8acaa3d0b1a4bef58d7f0270cd32f13edbbaccf33ecba31ccddeba64e15c,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0183_209d8acaa3d0b1a4.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0143_25f764d1070023d8_match_02,v4_shift_knob_train_0143_25f764d1070023d8,sha256_25f764d1070023d86b3f4f9b256e1993ce44ac375e2be243da318a6253e3e6ee,sha256_25f764d1070023d86b3f4f9b256e1993ce44ac375e2be243da318a6253e3e6ee,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0143_25f764d1070023d8.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0095_269fbd3421279109_match_02,v4_shift_knob_train_0095_269fbd3421279109,sha256_269fbd3421279109879bdd7908884002e5c728fbf1a8deaf58b24648deed565e,sha256_269fbd3421279109879bdd7908884002e5c728fbf1a8deaf58b24648deed565e,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0095_269fbd3421279109.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0139_2dfb10c69333f824_match_02,v4_shift_knob_train_0139_2dfb10c69333f824,sha256_2dfb10c69333f824131396e35ff563bbb22adefccb97ef386c8c37c0fb5953b4,sha256_2dfb10c69333f824131396e35ff563bbb22adefccb97ef386c8c37c0fb5953b4,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0139_2dfb10c69333f824.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0119_2ee02a89346451b1_match_02,v4_shift_knob_train_0119_2ee02a89346451b1,sha256_2ee02a89346451b1b52fc6437bb36671fb7d7383a0f68fe8455f71f00e2b3115,sha256_2ee02a89346451b1b52fc6437bb36671fb7d7383a0f68fe8455f71f00e2b3115,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0119_2ee02a89346451b1.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0171_2f7d060d6887dc57_match_02,v4_shift_knob_train_0171_2f7d060d6887dc57,sha256_2f7d060d6887dc5790b1bc822e8e1016e93eeda13439c9a526c8ec2a1535821d,sha256_2f7d060d6887dc5790b1bc822e8e1016e93eeda13439c9a526c8ec2a1535821d,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0171_2f7d060d6887dc57.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0157_30d08f57754542a4_match_02,v4_shift_knob_train_0157_30d08f57754542a4,sha256_30d08f57754542a4f3d449415e0a5c9bee26e93059e8e26d6f9357cd8c3d287a,sha256_30d08f57754542a4f3d449415e0a5c9bee26e93059e8e26d6f9357cd8c3d287a,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0157_30d08f57754542a4.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0063_326b614f5024e45a_match_02,v4_shift_knob_train_0063_326b614f5024e45a,sha256_326b614f5024e45ae3898a295693d871fade75b43d952a74e49a8b46332df5dc,sha256_326b614f5024e45ae3898a295693d871fade75b43d952a74e49a8b46332df5dc,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0063_326b614f5024e45a.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0190_32f99f93b1d8d972_match_02,v4_shift_knob_train_0190_32f99f93b1d8d972,sha256_32f99f93b1d8d97277b98e83089daebcad7c74d86fcf67191222212e566522be,sha256_32f99f93b1d8d97277b98e83089daebcad7c74d86fcf67191222212e566522be,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0190_32f99f93b1d8d972.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0064_3a89fa38808cad34_match_02,v4_shift_knob_train_0064_3a89fa38808cad34,sha256_3a89fa38808cad340418e9e0e5d6bec6fc3c8ed3a7d4dcc6409b1c950643bcf7,sha256_3a89fa38808cad340418e9e0e5d6bec6fc3c8ed3a7d4dcc6409b1c950643bcf7,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0064_3a89fa38808cad34.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0138_3ca8b3a316ef7387_match_02,v4_shift_knob_train_0138_3ca8b3a316ef7387,sha256_3ca8b3a316ef73871688d105d3dd40f3669b2d6985ca4d36f8e42c59318dfbe8,sha256_3ca8b3a316ef73871688d105d3dd40f3669b2d6985ca4d36f8e42c59318dfbe8,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0138_3ca8b3a316ef7387.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0125_3cbc85112fddc388_match_02,v4_shift_knob_train_0125_3cbc85112fddc388,sha256_3cbc85112fddc3882b322d85bfeee4837267e49c65b51e92c66ce4b28412cbd1,sha256_3cbc85112fddc3882b322d85bfeee4837267e49c65b51e92c66ce4b28412cbd1,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0125_3cbc85112fddc388.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0151_3de6f5b1e8d855bc_match_02,v4_shift_knob_train_0151_3de6f5b1e8d855bc,sha256_3de6f5b1e8d855bc141f6c73bfdde59e6e5f50f4116bcba139ea25ec5e0a13ec,sha256_3de6f5b1e8d855bc141f6c73bfdde59e6e5f50f4116bcba139ea25ec5e0a13ec,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0151_3de6f5b1e8d855bc.jpg,interior_controls,shift_knob,shift_knob,interior_controls,This listing identifies the component as shift knob.,MATCH,dataset_v4
v4_shift_knob_train_0118_3eac3118df85dbd4_match_02,v4_shift_knob_train_0118_3eac3118df85dbd4,sha256_3eac3118df85dbd4e5eaf7abf43266997d87d4266e43ba1ac871e80421317fec,sha256_3eac3118df85dbd4e5eaf7abf43266997d87d4266e43ba1ac871e80421317fec,data/images/dataset_v4/train/shift_knob/v4_shift_knob_train_0118_3eac3118df85dbd4.jpg,interior_controls,shift_knob,shift_knob,interior_controls,The description names the automotive part as shift knob.,MATCH,dataset_v4
